Areacode,Phone,name1,name2,SAM_BLDNAME,SAM_STNMFR,SAM_STNAME,SAM_STSUBT,sam_estate,City,Province,Product,class_code
2,8178307/8170745,Europa Public Relations Inc,,Evekal Building,855,A S Arnaiz,Ave,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8451334/8451323,European Chamber of Commerce of the Phils. Inc.,,Ps Bank Building,,Sen Gil Puyat,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8328121/8451325,European Chamber of Commerce of the Phils. Inc.,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8451335/8328122,European Chamber of Commerce of the Phils. Inc.,,,,,,,,,MLABUS2016_MLABUSWP,
2,8451324/8451326,European Chamber of Commerce of the Phils. Inc.,,,,,,,,,MLABUS2016_MLABUSWP,
2,5537608/5537609,European Industrial Parts Import Inc,,,,Bayani,Rd,Afpovai Phase 5,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,8897232,European Union Delegation of the European Commission,,Rcbc Plaza Yuchengco Tower 1,6819,Ayala,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,2423547/2423841,Euroseal Industrial Parts Sales,,,1272,C M Recto,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8050095/8067646,Eurotel Corporation,,Eurotel Corporation,,Alabang-Zapote,Rd,,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,6352314/6352313,Eurotiles Industrial Corporation,,Prestige Tower Condominium,,F Ortigas Jr,Rd,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,8120687/8120627,Eurotiles Industrial Corporation,,Federal Hardware Builders Ctr,2250,Chino Roces,Ave,Kayamanan A,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,6352310,Eurotiles Industrial Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8902901,Eurotrust Capital Corporation,,,1353,Kalayaan,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,3615685,Eutoptics Optical Clinic,,Holy Grace Shopping Center,,M H Del Pilar,St,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,8841142,Eva Air,,Lkg Tower,6801,Ayala,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8796252,Eva Air,,Ipt Cmplx,,Naia,Rd,,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,8796251/8796250,Eva Air,,,,Naia,Rd,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,8548192/8841118,Eva Air,,Pair Cargo Bldg,,Ninoy Aquino,Ave,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,8548191,Eva Air,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8921144,Eva Airways Corporation,,Don Tim Building,5438,Pres S Osmena Sr,Hwy,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,6427645/6427637,Evapia Precision Tooling Company,,,115,C Raymundo,Ave,,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6427633,Evapia Precision Tooling Company,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,9907824,Eventcetera Events Management,,Linear Building,142,Katipunan,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8977091/8978112,Events@work Management & Consultancy,,Metropolitan Terraces,,Metropolitan,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8871571/8434739,Ever Corporation,,Hpl,60,Sen Gil Puyat,Ave,San Antonio Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8449652/8891112,Ever Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8449647/8444151,Ever Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,7366676/7332479,Ever Plaza Inc,,Ever Gotesco Building,1958,C M Recto,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8825048/8825019,Everest Academy Inc,,Summit School,,38th,Drv,Bonifacio Global City,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,8824981/8825095,Everest Academy Inc,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,2941023,Everfirst Loans Corporation,,,700,Commonwealth,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,3669327,Everfirst Loans Corporation,,,,Brilliant View,St,Brilliant View,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,9901894,Everfirst Loans Corporation,,Calderon Building,827,Edsa,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,3669329,Everfirst Loans Corporation,,,245,San Isidro,St,Camarin 2 Area D,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,6422021,Everfirst Loans Corporation,,,148,Pasig Extension,Bvd,,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,8860258,Evergreen Shipping Agency Philippines Corporation,,Equitable Bank Tower,8751,Paseo de Roxas,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8919456,Evergreen Stock Broker and Securities Incorporated,,Tower One and Exchange Plaza,6767,Ayala,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8919453/8919454,Evergreen Stock Brokerage Andsecurities Incorporated,,Tower One and Exchange Plaza,6767,Ayala,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8919457/8919451,Evergreen Stock Brokerage Andsecurities Incorporated,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8919452,Evergreen Stock Brokerage Andsecurities Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8919460,Evergreen Stock Exchange,,Tower One and Exchange Plaza,6767,Ayala,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8560392,Eversun Software Philippines Corporation,,Cypress Gardens,112,V a Rufino,St,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8176130/8300988,Every Nation Leadership Institute Inc,,Victory Leadership Institute,,University Parkway,Ave,Bonifacio Global City,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,8176512/8300896,Every Nation Leadership Institute Inc,,Victory Leadership Institute,,University Park,St,Fort Bonifacio Global City,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8138001/8172046,Every Nation Leadership Institute Inc,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8174559/8174598,Every Nation Leadership Institute Inc,,,,,,,,,MLABUS2016_MLABUSWP,
2,8174601/8300895,Every Nation Leadership Institute Inc,,,,,,,,,MLABUS2016_MLABUSWP,
2,8300917/8174603,Every Nation Leadership Institute Inc,,,,,,,,,MLABUS2016_MLABUSWP,
2,8138004/8175099,Every Nation Leadership Institute Inc,,,,,,,,,MLABUS2016_MLABUSWP,
2,8171212,Every Nation Leadership Institute Inc,,,,,,,,,MLABUS2016_MLABUSWP,
2,5502365,Everyday Fraycheur Corp.,,Festival Supermall,,Corporate,Ave,Filinvest Corporate City,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,6561558/6568607,Everything Green Food Concepts Corp.,,Estancia Mall,,Shaw,Bvd,Capitol Commons,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6962119/6961105,EVI Distribution Inc.,,,76,F Blumentritt,St,,San Juan City,Metro Manila,MLABUS2016_MLABUSWP,
2,4040297/4040298,Evic Human Resource Management Inc,,S & L Building,1500,Pres M a Roxas,Bvd,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5215189/5215084,Evic Human Resource Management Inc,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,4040292,Evic Human Resource Management Inc,,,,,,,,,MLABUS2016_MLABUSWP,
2,7436679,Evl Gas Center,,,1460,A H Lacson,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7319318/7317135,Evondale Corp,,,147,G Araneta,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,7311304,Evondale Corp,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8877158/8444846,Eway Business Inc,,Dpc Place,2322,Chino Roces,Ave,Kayamanan C,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8866935,Eway Business Inc,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8384583,Ewha Foam Phils Inc,,,,Fti Complex,St,Fti Complex,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,8384441,Ewha Foam Phils Inc,,,,Dbp,Ave,Fti Complex,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,7061091/7061068,Ewj Ventures Incgerry's Grill,,Silvercity Automall,,Frontera,Drv,Frontera Verde Complex,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,8993448,Ewpci Training & Testing Center Inc,,,4165,Ponte,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,7148160/7148161,Exce Ads Graphics & Printing Corp.,,,129,Apo,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8318608,Excel Automotive and Industrial,,,2752,Taft,Ave,,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,8310682/8332908,"Excel Packaging Industries, Inc",,,2032,Leveriza,St,,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,7365291,Excel Review Center,,Ncba Building,813,R Papa,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,3645793/3658072,Excel Systech Corporation,,,147,A Del Mundo,St,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,3658171/3658172,Excel Systech Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,7125381/7125373,Excellar Automotive Ventures,,Intergulf Building,73,N Roxas,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,7332119,Excellence and Competency Training Center Inc,,Amsir Building,827,P Paredes,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,9121269,Excellence Poultry and Livestock Specialist,,Prince Gregory Condominium,105,12th,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,3675581,Excellent Products Intl Corp,,,11,Industry 1,St,Araneta University Village,Malabon City,Metro Manila,MLABUS2016_MLABUSWP,
2,6317186,Excelmed,,Soho Central,,Shaw,Bvd,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,7121672/7319015,Exceltec Automation Inc,,El Al Building,100,Quezon,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,5567537/5560644,Exceltech Electronics Sdn Bhd,,Entrata Urban Towers,2609,Civic,Drv,,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,4043108,Excite Travel and Tours Corporation,,Wardley Building,1991,Taft,Ave,,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,4043109,Excite Travel and Tours Corporation,,Wardley Building,1991,Taft,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8322542/8325043,"Exclusive Cars International Holdings, Inc.",,,2326,Chino Roces,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8137389,Executive Optical,,Glorietta 3,,North,Drv,Ayala Center,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8295930,Executive Optical,,Sm Sucat Super Center,,Sucat,Rd,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,4005673/8115801,Executive Optical,,Sm City Manila,,Natividad a Lopez,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8063175/6592211,Executive Optical,,Sm Southmall,,Alabang-Zapote,Rd,,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,6334996,Executive Optical,,Sm Megamall B,,Edsa,Ave,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,8866474,Executive Optical Inc,,Market Market,,McKinley Parkway,Ave,Bonifacio Global City,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,5258979/4009901,Executive Plaza Corporation,,Executive Plaza Hotel,1630,A Mabini,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5259088/4009906,Executive Plaza Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5258969,Executive Plaza Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,5228888/5231000,Executive Plaza Corporation,,Hostel 1632,1632,M Adriatico,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5510906,Exel System Control and Automation Inc.,,Richville Corporate Tower,1107,Alabang-Zapote,Rd,Madrigal Business Park,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,6346319,"Eximius Bpo Services, Inc.",,Octagon Center Building,,San Miguel,Ave,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6877653/6874091,Exist Software Labs Inc,,Orient Square Building,,F Ortigas Jr,Rd,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6411879/6437960,Existexhibit Systems Technology Corporation,,,36,A Rodriguez,Ave,,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,8911511,Exl Worldwide Express Company,,Vicente Madrigal Building,6793,Ayala,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,9322452,Exogain Corporation,,,50,Don Jose,St,Don Antonio Heights Subd P 1,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,7722654,Expedite Solutions Private Ltd. Co.,,Entrata Urban Towers,2609,Civic,Drv,,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,8521935,Expeditors Philippines Inc.,,Pascor Building 2,,Pascor,Drv,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,8370331/8461387,"Expertise Bpo Services Manila, Inc.",,Fort Legend Tower,,31st,St,Bonifacio Global City,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,8461386/5550790,"Expertise Bpo Services Manila, Inc.",,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,4702050/4702053,Expertline Ventures Corporation,,Philippine Stock Exch Ea Twr,,Exchange,Rd,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,4702052/4702051,Expertline Ventures Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8527627,Expertrans Forwarding Company Incorporated,,,9475,Alejandro,St,Airport Village,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,8337374,Explorarium Co. Ltd.,,Serendra Piazza,,McKinley Parkway,St,Bonifacio Global City,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,5615294/5611638,Explore Transport Corp,,,1180,Pres E P Quirino,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5569916/5569918,Expocraft Industries Incorporated,,,387,Diego Cerra,Ave,,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,5569915/5569917,Expocraft Industries Incorporated,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,6388022/6321347,Exponential Communications Corporation,,Discovery Centre,25,Adb,Ave,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,8327425/8327423,"Express 23 Supply Chain Solutions, Inc.",,Sycamore Arcade,,Alabang-Zapote,Rd,,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,5842236,Express Cut Inc,,Virra Mall,,Ortigas,Ave,Greenhills Shopping Center,San Juan City,Metro Manila,MLABUS2016_MLABUSWP,
2,9847006/9847009,Express Solution Marketing Corporation,,,,Darlucio,St,,Valenzuela City,Metro Manila,MLABUS2016_MLABUSWP,
2,2309605/2309604,Expresslead Logistics Corporation,,,1915,Capulong,Hwy,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,6381099/6388811,Extensive Wood Processing Corporation,,Philippine Stock Exch Ea Twr,,Exchange,Rd,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,5847239/6377578,Extensive Wood Processing Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,6377813/6381097,Extensive Wood Processing Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,6381098,Extensive Wood Processing Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,2923913/2923702,Extensive Wood Processing Corpration,,,,Gen D Mc Arthur,Hwy,,Valenzuela City,Metro Manila,MLABUS2016_MLABUSWP,
2,2923914/2923912,Extensive Wood Processing Corpration,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,2923911/2923701,Extensive Wood Processing Corpration,,,,,,,,,MLABUS2016_MLABUSWP,
2,2417529,Extra Excel Intl. Phils. Inc.,,Burke Plaza,,San Fernando,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8901170/8901171,Extraordinary Development Corporation,,Itc Building,337,Sen Gil Puyat,Ave,Bel-Air Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,6476586,Extreme Computer World,,,128,J P Rizal,St,,Mkna,Metro Manila,MLABUS2016_MLABUSWP,
2,2810731,Eye Society Inc,,Up Town Center,,Katipunan,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,5565737,Eye Society Inc,,Sm South Mall,,Alabang-Zapote,Rd,,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,8436613,Eye Society Inc,,Rima Corporation,2270,Chino Roces,Ave,Kayamanan B,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8012845,Eye Society Inc,,Sm City Bf Paranaque,,Dr a Santos,Ave,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,5214542,Eyeron Corp.,,,2450,J Syquia,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8907094/8957944,"Ez Rocks Company, Inc.",,,630,J P Rizal,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,5568948,East West Banking Corporation,,Savana Building 3,,Metropolitan,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,3554148,East West Banking Corporation,,,930,M Naval,St,,Navotas City,Metro Manila,MLABUS2016_MLABUSWP,
2,5843515,East West Banking Corporation,,Pioneer Pointe Condominium,,Pioneer,St,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,6428559,East West Banking Corporation,,,,A Mabini,St,,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,9121816,East West Banking Corporation,,Prince John Condominium,291,P Tuazon,Bvd,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8195806,East West Banking Corporation,,Levis Philippines,2264,Chino Roces,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,4785481,East West Banking Corporation,,Crescent Park Residences,,30th,St,Bonifacio Global City,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,9415366,East West Banking Corporation,,East West Bank,,M Almeda,St,,Pat,Metro Manila,MLABUS2016_MLABUSWP,
2,4784856/4784857,East West Banking Corporation,,Tritan Plaza,,Paseo de Magallanes,St,Magallanes Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,9413896,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5569266,East West Banking Corporation,,Salud Dizon Building,5,Mia,Rd,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,6870037,East West Banking Corporation,,Aic Gold Tower Condominium,,F Ortigas Jr,Rd,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,4427825,East West Banking Corporation,,Mary Grace Building,142,Gen D Mc Arthur,Hwy,,Malabon City,Metro Manila,MLABUS2016_MLABUSWP,
2,3545042,East West Banking Corporation,,,76,Sct Alcaraz,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,5240875/6367798,East West Banking Corporation,,Spectrum Building,,Commerce,Ave,Filinvest Corporate City,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,7430775,East West Banking Corporation,,Ppsta Building,,Banawe,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,3325127,East West Banking Corporation,,,94,Anonas,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,4040537/5240879,East West Banking Corporation,,,1241,M H Del Pilar,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8158747/3545043,East West Banking Corporation,,First Life Center,174,Salcedo,St,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8922825,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8232685/8158810,East West Banking Corporation,,Country Space 1 Building,,Sen Gil Puyat,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8876223,East West Banking Corporation,,People Support Center,,Ayala,Ave,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8288407,East West Banking Corporation,,Le Metropole,,H v Dela Costa,St,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,6375649/7112712,East West Banking Corporation,,Medical Plaza,,San Miguel,Ave,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,4785482,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,3738957/4784858,East West Banking Corporation,,Sunshine Boulevard Plaza,1328,Quezon,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,2948403/8081825,East West Banking Corporation,,Gee Bee Building,428,A Mabini,St,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,5321478,East West Banking Corporation,,Krame-E Arcade Bldg,107,Boni Serrano,Ave,Camp Crame,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8071593,East West Banking Corporation,,The Biltmore Condominium,102,Aguirre,St,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,9272502,East West Banking Corporation,,,108,West,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,4770285,East West Banking Corporation,,,1731,E Rodriguez Sr,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8933601,East West Banking Corporation,,,245,Pablo Ocampo Sr,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8075549/2553997,East West Banking Corporation,,,35,President,Ave,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,2948404/5197146,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,9510813/2946402,East West Banking Corporation,,,,Cassanova,Drv,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,5320313/7110925,East West Banking Corporation,,Adb Avenue Tower,,Adb,Ave,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,9218167,East West Banking Corporation,,,,Gen Luis,St,Vista Verde North,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,8735090,East West Banking Corporation,,Golden Kiwi Building,,Alabang-Zapote,Rd,,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,5514072/5197355,East West Banking Corporation,,South of Market,,26th,St,Bonifacio Global City,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,7710598/5320292,East West Banking Corporation,,Festival Supermall,,Corporate,Ave,Filinvest Corporate City,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,2439005/8872321,East West Banking Corporation,,Dna Josefa Building,,P Rada,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8372987,East West Banking Corporation,,Waltermart Bicutan,,East Service,Rd,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,9524526/5197142,East West Banking Corporation,,,31,Shorthorn,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,5620206,East West Banking Corporation,,Topmark Commercial Townhouse,1763,P M Guazon,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,6618785,East West Banking Corporation,,,172,Pasig,Bvd,,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,8522732,East West Banking Corporation,,Columbia Airfreight Cmplx Bldg,,Ninoy Aquino,Ave,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,2474307,East West Banking Corporation,,,802,Ilaya,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8160624/8522846,East West Banking Corporation,,The Beaufort East Tower,,23rd,St,Bonifacio Global City,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,8908625,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8234280,East West Banking Corporation,,,,Dna Soledad,Ave,Better Living Subdivision,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,7710811/7710812,East West Banking Corporation,,Westgate Tower,1709,Investment,Drv,Madrigal Business Park,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,2553865/8071539,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,9265934/5321475,East West Banking Corporation,,,,Congressional,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8160619/7710813,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,7710814/2439006,East West Banking Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,7710816,East West Banking Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,3721090/9512550,East West Banking Corporation,,,184,Roosevelt,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,6336909,East West Banking Corporation,,Rockwell Meralco Business Ctr,,Ortigas,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,2477112/8316759,East West Banking Corporation,,Sto Cristo Building,479,Jaboneros,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8503723,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,2939495,East West Banking Corporation,,,123,Kalayaan,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8231989/8231952,East West Banking Corporation,,National Life Insurance Buildi,30,Jupiter,St,Bel-Air 1 Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8503722/8508095,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8158490/8158669,East West Banking Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,4787361/4787276,East West Banking Corporation,,East West Bank,,J Aguilar,Ave,Casimiro Village Phase 3,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,5162263,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,9625079/8288586,East West Banking Corporation,,,132,Katipunan,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8222699/9271185,East West Banking Corporation,,,,Bf Resort,Drv,Bf Resort Village,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,3545044/8508092,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,2410451/2939601,East West Banking Corporation,,Strata Gold Tower,738,Ongpin,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5568947,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5230275,East West Banking Corporation,,,580,Juan Luna,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8223907/5230282,East West Banking Corporation,,,,Sampaguita,Ave,United Paranaque 4 Subd,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,4789705,East West Banking Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5717737,East West Banking Corporation,,Promenade Building,,Ortigas,Ave,Greenhills Shopping Center,San Juan City,Metro Manila,MLABUS2016_MLABUSWP,
2,7051517,East West Banking Corporation,,The Meridien,29,Annapolis,St,,San Juan City,Metro Manila,MLABUS2016_MLABUSWP,
2,9295313/2477110,East West Banking Corporation,,East West Banking Corporation,256,T Morato,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
